id,list_type,list_key,option_order,option_value,option_label,option_label_es
2445,state_county,TN,2445,Bedford,Bedford,Bedford
2446,state_county,TN,2446,Benton,Benton,Benton
2447,state_county,TN,2447,Bledsoe,Bledsoe,Bledsoe
2448,state_county,TN,2448,Blount,Blount,Blount
2449,state_county,TN,2449,Bradley,Bradley,Bradley
2450,state_county,TN,2450,Campbell,Campbell,Campbell
2328,state_county,RI,2328,Washington,Washington,Washington
2330,state_county,SC,2330,Abbeville,Abbeville,Abbeville
2331,state_county,SC,2331,Aiken,Aiken,Aiken
2332,state_county,SC,2332,Allendale,Allendale,Allendale
2333,state_county,SC,2333,Anderson,Anderson,Anderson
2334,state_county,SC,2334,Bamberg,Bamberg,Bamberg
2335,state_county,SC,2335,Barnwell,Barnwell,Barnwell
2336,state_county,SC,2336,Beaufort,Beaufort,Beaufort
2337,state_county,SC,2337,Berkeley,Berkeley,Berkeley
2338,state_county,SC,2338,Calhoun,Calhoun,Calhoun
2339,state_county,SC,2339,Charleston,Charleston,Charleston
2340,state_county,SC,2340,Cherokee,Cherokee,Cherokee
2341,state_county,SC,2341,Chester,Chester,Chester
2342,state_county,SC,2342,Chesterfield,Chesterfield,Chesterfield
2343,state_county,SC,2343,Clarendon,Clarendon,Clarendon
2344,state_county,SC,2344,Colleton,Colleton,Colleton
2345,state_county,SC,2345,Darlington,Darlington,Darlington
2346,state_county,SC,2346,Dillon,Dillon,Dillon
2347,state_county,SC,2347,Dorchester,Dorchester,Dorchester
2348,state_county,SC,2348,Edgefield,Edgefield,Edgefield
2349,state_county,SC,2349,Fairfield,Fairfield,Fairfield
2350,state_county,SC,2350,Florence,Florence,Florence
2351,state_county,SC,2351,Georgetown,Georgetown,Georgetown
2352,state_county,SC,2352,Greenville,Greenville,Greenville
2353,state_county,SC,2353,Greenwood,Greenwood,Greenwood
2354,state_county,SC,2354,Hampton,Hampton,Hampton
2355,state_county,SC,2355,Horry,Horry,Horry
2356,state_county,SC,2356,Jasper,Jasper,Jasper
2357,state_county,SC,2357,Kershaw,Kershaw,Kershaw
2358,state_county,SC,2358,Lancaster,Lancaster,Lancaster
2359,state_county,SC,2359,Laurens,Laurens,Laurens
2360,state_county,SC,2360,Lee,Lee,Lee
2361,state_county,SC,2361,Lexington,Lexington,Lexington
2362,state_county,SC,2362,Marion,Marion,Marion
2363,state_county,SC,2363,Marlboro,Marlboro,Marlboro
2365,state_county,SC,2365,Newberry,Newberry,Newberry
2366,state_county,SC,2366,Oconee,Oconee,Oconee
2367,state_county,SC,2367,Orangeburg,Orangeburg,Orangeburg
2368,state_county,SC,2368,Pickens,Pickens,Pickens
2369,state_county,SC,2369,Richland,Richland,Richland
2370,state_county,SC,2370,Saluda,Saluda,Saluda
2371,state_county,SC,2371,Spartanburg,Spartanburg,Spartanburg
2373,state_county,SC,2373,Sumter,Sumter,Sumter
2374,state_county,SC,2374,Williamsburg,Williamsburg,Williamsburg
2375,state_county,SC,2375,York,York,York
2376,state_county,SD,2376,Aurora,Aurora,Aurora
2377,state_county,SD,2377,Beadle,Beadle,Beadle
2378,state_county,SD,2378,Bennett,Bennett,Bennett
2379,state_county,SD,2379,Bon Homme,Bon Homme,Bon Homme
2380,state_county,SD,2380,Brookings,Brookings,Brookings
2381,state_county,SD,2381,Brown,Brown,Brown
2382,state_county,SD,2382,Brule,Brule,Brule
2383,state_county,SD,2383,Buffalo,Buffalo,Buffalo
2384,state_county,SD,2384,Butte,Butte,Butte
2385,state_county,SD,2385,Campbell,Campbell,Campbell
2386,state_county,SD,2386,Charles Mix,Charles Mix,Charles Mix
2387,state_county,SD,2387,Clark,Clark,Clark
2267,state_county,PA,2267,Butler,Butler,Butler
2268,state_county,PA,2268,Cambria,Cambria,Cambria
2269,state_county,PA,2269,Cameron,Cameron,Cameron
2270,state_county,PA,2270,Carbon,Carbon,Carbon
2271,state_county,PA,2271,Centre,Centre,Centre
2272,state_county,PA,2272,Chester,Chester,Chester
2273,state_county,PA,2273,Clarion,Clarion,Clarion
2274,state_county,PA,2274,Clearfield,Clearfield,Clearfield
2275,state_county,PA,2275,Clinton,Clinton,Clinton
2276,state_county,PA,2276,Columbia,Columbia,Columbia
2277,state_county,PA,2277,Crawford,Crawford,Crawford
2278,state_county,PA,2278,Cumberland,Cumberland,Cumberland
2279,state_county,PA,2279,Dauphin,Dauphin,Dauphin
2280,state_county,PA,2280,Delaware,Delaware,Delaware
2281,state_county,PA,2281,Elk,Elk,Elk
2282,state_county,PA,2282,Erie,Erie,Erie
2283,state_county,PA,2283,Fayette,Fayette,Fayette
2284,state_county,PA,2284,Forest,Forest,Forest
2285,state_county,PA,2285,Franklin,Franklin,Franklin
2286,state_county,PA,2286,Fulton,Fulton,Fulton
2287,state_county,PA,2287,Greene,Greene,Greene
2288,state_county,PA,2288,Huntingdon,Huntingdon,Huntingdon
2289,state_county,PA,2289,Indiana,Indiana,Indiana
2290,state_county,PA,2290,Jefferson,Jefferson,Jefferson
2291,state_county,PA,2291,Juniata,Juniata,Juniata
2292,state_county,PA,2292,Lackawanna,Lackawanna,Lackawanna
2293,state_county,PA,2293,Lancaster,Lancaster,Lancaster
2294,state_county,PA,2294,Lawrence,Lawrence,Lawrence
2295,state_county,PA,2295,Lebanon,Lebanon,Lebanon
2296,state_county,PA,2296,Lehigh,Lehigh,Lehigh
2297,state_county,PA,2297,Luzerne,Luzerne,Luzerne
2298,state_county,PA,2298,Lycoming,Lycoming,Lycoming
2299,state_county,PA,2299,McKean,McKean,McKean
2300,state_county,PA,2300,Mercer,Mercer,Mercer
2301,state_county,PA,2301,Mifflin,Mifflin,Mifflin
2302,state_county,PA,2302,Monroe,Monroe,Monroe
2303,state_county,PA,2303,Montgomery,Montgomery,Montgomery
2304,state_county,PA,2304,Montour,Montour,Montour
2305,state_county,PA,2305,Northampton,Northampton,Northampton
2306,state_county,PA,2306,Northumberland,Northumberland,Northumberland
2307,state_county,PA,2307,Perry,Perry,Perry
2308,state_county,PA,2308,Philadelphia,Philadelphia,Philadelphia
2309,state_county,PA,2309,Pike,Pike,Pike
2310,state_county,PA,2310,Potter,Potter,Potter
2311,state_county,PA,2311,Snyder,Snyder,Snyder
2313,state_county,PA,2313,Somerset,Somerset,Somerset
2315,state_county,PA,2315,Sullivan,Sullivan,Sullivan
2316,state_county,PA,2316,Susquehanna,Susquehanna,Susquehanna
2317,state_county,PA,2317,Tioga,Tioga,Tioga
2318,state_county,PA,2318,Venango,Venango,Venango
2319,state_county,PA,2319,Warren,Warren,Warren
2320,state_county,PA,2320,Washington,Washington,Washington
2322,state_county,PA,2322,Wyoming,Wyoming,Wyoming
2323,state_county,PA,2323,York,York,York
2324,state_county,RI,2324,Bristol,Bristol,Bristol
2325,state_county,RI,2325,Kent,Kent,Kent
2326,state_county,RI,2326,Newport,Newport,Newport
2327,state_county,RI,2327,Providence,Providence,Providence
2203,state_county,OK,2203,Payne,Payne,Payne
2204,state_county,OK,2204,Pittsburg,Pittsburg,Pittsburg
2205,state_county,OK,2205,Pontotoc,Pontotoc,Pontotoc
2206,state_county,OK,2206,Pottawatomie,Pottawatomie,Pottawatomie
2207,state_county,OK,2207,Pushmataha,Pushmataha,Pushmataha
2208,state_county,OK,2208,Roger Mills,Roger Mills,Roger Mills
2209,state_county,OK,2209,Rogers,Rogers,Rogers
2210,state_county,OK,2210,Seminole,Seminole,Seminole
2211,state_county,OK,2211,Sequoyah,Sequoyah,Sequoyah
2212,state_county,OK,2212,Stephens,Stephens,Stephens
2214,state_county,OK,2214,Texas,Texas,Texas
2215,state_county,OK,2215,Tillman,Tillman,Tillman
2216,state_county,OK,2216,Tulsa,Tulsa,Tulsa
2218,state_county,OK,2218,Wagoner,Wagoner,Wagoner
2219,state_county,OK,2219,Washington,Washington,Washington
2221,state_county,OK,2221,Woods,Woods,Woods
2222,state_county,OK,2222,Woodward,Woodward,Woodward
2223,state_county,OR,2223,Baker,Baker,Baker
2224,state_county,OR,2224,Benton,Benton,Benton
2225,state_county,OR,2225,Clackamas,Clackamas,Clackamas
2226,state_county,OR,2226,Clatsop,Clatsop,Clatsop
2227,state_county,OR,2227,Columbia,Columbia,Columbia
2228,state_county,OR,2228,Coos,Coos,Coos
2229,state_county,OR,2229,Crook,Crook,Crook
2230,state_county,OR,2230,Curry,Curry,Curry
2231,state_county,OR,2231,Deschutes,Deschutes,Deschutes
2232,state_county,OR,2232,Douglas,Douglas,Douglas
2233,state_county,OR,2233,Gilliam,Gilliam,Gilliam
2234,state_county,OR,2234,Grant,Grant,Grant
2235,state_county,OR,2235,Harney,Harney,Harney
2236,state_county,OR,2236,Hood River,Hood River,Hood River
2237,state_county,OR,2237,Jackson,Jackson,Jackson
2238,state_county,OR,2238,Jefferson,Jefferson,Jefferson
2239,state_county,OR,2239,Josephine,Josephine,Josephine
2240,state_county,OR,2240,Klamath,Klamath,Klamath
2241,state_county,OR,2241,Lake,Lake,Lake
2242,state_county,OR,2242,Lane,Lane,Lane
2243,state_county,OR,2243,Lincoln,Lincoln,Lincoln
2244,state_county,OR,2244,Linn,Linn,Linn
2245,state_county,OR,2245,Malheur,Malheur,Malheur
2246,state_county,OR,2246,Marion,Marion,Marion
2247,state_county,OR,2247,Morrow,Morrow,Morrow
2248,state_county,OR,2248,Multnomah,Multnomah,Multnomah
2249,state_county,OR,2249,Polk,Polk,Polk
2250,state_county,OR,2250,Sherman,Sherman,Sherman
2251,state_county,OR,2251,Tillamook,Tillamook,Tillamook
2252,state_county,OR,2252,Wallowa,Wallowa,Wallowa
2253,state_county,OR,2253,Wasco,Wasco,Wasco
2254,state_county,OR,2254,Washington,Washington,Washington
2256,state_county,OR,2256,Wheeler,Wheeler,Wheeler
2257,state_county,OR,2257,Yamhill,Yamhill,Yamhill
2258,state_county,PA,2258,Adams,Adams,Adams
2259,state_county,PA,2259,Allegheny,Allegheny,Allegheny
2260,state_county,PA,2260,Armstrong,Armstrong,Armstrong
2261,state_county,PA,2261,Beaver,Beaver,Beaver
2262,state_county,PA,2262,Bedford,Bedford,Bedford
2263,state_county,PA,2263,Berks,Berks,Berks
2264,state_county,PA,2264,Blair,Blair,Blair
2265,state_county,PA,2265,Bradford,Bradford,Bradford
2266,state_county,PA,2266,Bucks,Bucks,Bucks
2139,state_county,OH,2139,Washington,Washington,Washington
2141,state_county,OH,2141,Williams,Williams,Williams
2142,state_county,OH,2142,Wood,Wood,Wood
2143,state_county,OH,2143,Wyandot,Wyandot,Wyandot
2144,state_county,OK,2144,Adair,Adair,Adair
2145,state_county,OK,2145,Alfalfa,Alfalfa,Alfalfa
2146,state_county,OK,2146,Atoka,Atoka,Atoka
2147,state_county,OK,2147,Beaver,Beaver,Beaver
2148,state_county,OK,2148,Beckham,Beckham,Beckham
2149,state_county,OK,2149,Blaine,Blaine,Blaine
2150,state_county,OK,2150,Bryan,Bryan,Bryan
2151,state_county,OK,2151,Caddo,Caddo,Caddo
2152,state_county,OK,2152,Canadian,Canadian,Canadian
2153,state_county,OK,2153,Carter,Carter,Carter
2154,state_county,OK,2154,Cherokee,Cherokee,Cherokee
2155,state_county,OK,2155,Choctaw,Choctaw,Choctaw
2156,state_county,OK,2156,Cimarron,Cimarron,Cimarron
2157,state_county,OK,2157,Cleveland,Cleveland,Cleveland
2158,state_county,OK,2158,Coal,Coal,Coal
2159,state_county,OK,2159,Comanche,Comanche,Comanche
2160,state_county,OK,2160,Cotton,Cotton,Cotton
2161,state_county,OK,2161,Craig,Craig,Craig
2162,state_county,OK,2162,Creek,Creek,Creek
2163,state_county,OK,2163,Custer,Custer,Custer
2164,state_county,OK,2164,Delaware,Delaware,Delaware
2165,state_county,OK,2165,Dewey,Dewey,Dewey
2166,state_county,OK,2166,Ellis,Ellis,Ellis
2167,state_county,OK,2167,Garfield,Garfield,Garfield
2168,state_county,OK,2168,Garvin,Garvin,Garvin
2169,state_county,OK,2169,Grady,Grady,Grady
2170,state_county,OK,2170,Grant,Grant,Grant
2171,state_county,OK,2171,Greer,Greer,Greer
2172,state_county,OK,2172,Harmon,Harmon,Harmon
2173,state_county,OK,2173,Harper,Harper,Harper
2174,state_county,OK,2174,Haskell,Haskell,Haskell
2175,state_county,OK,2175,Hughes,Hughes,Hughes
2176,state_county,OK,2176,Jackson,Jackson,Jackson
2177,state_county,OK,2177,Jefferson,Jefferson,Jefferson
2178,state_county,OK,2178,Johnston,Johnston,Johnston
2179,state_county,OK,2179,Kay,Kay,Kay
2180,state_county,OK,2180,Kingfisher,Kingfisher,Kingfisher
2181,state_county,OK,2181,Kiowa,Kiowa,Kiowa
2182,state_county,OK,2182,Latimer,Latimer,Latimer
2183,state_county,OK,2183,Le Flore,Le Flore,Le Flore
2184,state_county,OK,2184,Lincoln,Lincoln,Lincoln
2185,state_county,OK,2185,Logan,Logan,Logan
2186,state_county,OK,2186,Love,Love,Love
2187,state_county,OK,2187,Major,Major,Major
2188,state_county,OK,2188,Marshall,Marshall,Marshall
2189,state_county,OK,2189,Mayes,Mayes,Mayes
2190,state_county,OK,2190,McClain,McClain,McClain
2191,state_county,OK,2191,McCurtain,McCurtain,McCurtain
2192,state_county,OK,2192,McIntosh,McIntosh,McIntosh
2193,state_county,OK,2193,Murray,Murray,Murray
2194,state_county,OK,2194,Muskogee,Muskogee,Muskogee
2195,state_county,OK,2195,Noble,Noble,Noble
2196,state_county,OK,2196,Nowata,Nowata,Nowata
2198,state_county,OK,2198,Oklahoma,Oklahoma,Oklahoma
2199,state_county,OK,2199,Okmulgee,Okmulgee,Okmulgee
2200,state_county,OK,2200,Osage,Osage,Osage
2201,state_county,OK,2201,Ottawa,Ottawa,Ottawa
2202,state_county,OK,2202,Pawnee,Pawnee,Pawnee
2072,state_county,OH,2072,Crawford,Crawford,Crawford
2073,state_county,OH,2073,Cuyahoga,Cuyahoga,Cuyahoga
2074,state_county,OH,2074,Darke,Darke,Darke
2075,state_county,OH,2075,Defiance,Defiance,Defiance
2076,state_county,OH,2076,Delaware,Delaware,Delaware
2077,state_county,OH,2077,Erie,Erie,Erie
2078,state_county,OH,2078,Fairfield,Fairfield,Fairfield
2079,state_county,OH,2079,Fayette,Fayette,Fayette
2080,state_county,OH,2080,Franklin,Franklin,Franklin
2081,state_county,OH,2081,Fulton,Fulton,Fulton
2082,state_county,OH,2082,Gallia,Gallia,Gallia
2083,state_county,OH,2083,Geauga,Geauga,Geauga
2084,state_county,OH,2084,Greene,Greene,Greene
2085,state_county,OH,2085,Guernsey,Guernsey,Guernsey
2086,state_county,OH,2086,Hamilton,Hamilton,Hamilton
2087,state_county,OH,2087,Hancock,Hancock,Hancock
2088,state_county,OH,2088,Hardin,Hardin,Hardin
2089,state_county,OH,2089,Harrison,Harrison,Harrison
2090,state_county,OH,2090,Henry,Henry,Henry
2091,state_county,OH,2091,Highland,Highland,Highland
2092,state_county,OH,2092,Hocking,Hocking,Hocking
2093,state_county,OH,2093,Holmes,Holmes,Holmes
2094,state_county,OH,2094,Huron,Huron,Huron
2095,state_county,OH,2095,Jackson,Jackson,Jackson
2096,state_county,OH,2096,Jefferson,Jefferson,Jefferson
2097,state_county,OH,2097,Knox,Knox,Knox
2098,state_county,OH,2098,Lake,Lake,Lake
2099,state_county,OH,2099,Lawrence,Lawrence,Lawrence
2100,state_county,OH,2100,Licking,Licking,Licking
2101,state_county,OH,2101,Logan,Logan,Logan
2102,state_county,OH,2102,Lorain,Lorain,Lorain
2103,state_county,OH,2103,Lucas,Lucas,Lucas
2104,state_county,OH,2104,Madison,Madison,Madison
2105,state_county,OH,2105,Mahoning,Mahoning,Mahoning
2106,state_county,OH,2106,Marion,Marion,Marion
2107,state_county,OH,2107,Medina,Medina,Medina
2108,state_county,OH,2108,Meigs,Meigs,Meigs
2109,state_county,OH,2109,Mercer,Mercer,Mercer
2110,state_county,OH,2110,Miami,Miami,Miami
2111,state_county,OH,2111,Monroe,Monroe,Monroe
2112,state_county,OH,2112,Montgomery,Montgomery,Montgomery
2113,state_county,OH,2113,Morgan,Morgan,Morgan
2114,state_county,OH,2114,Morrow,Morrow,Morrow
2115,state_county,OH,2115,Muskingum,Muskingum,Muskingum
2116,state_county,OH,2116,Noble,Noble,Noble
2117,state_county,OH,2117,Ottawa,Ottawa,Ottawa
2118,state_county,OH,2118,Paulding,Paulding,Paulding
2119,state_county,OH,2119,Perry,Perry,Perry
2120,state_county,OH,2120,Pickaway,Pickaway,Pickaway
2121,state_county,OH,2121,Pike,Pike,Pike
2122,state_county,OH,2122,Portage,Portage,Portage
2123,state_county,OH,2123,Preble,Preble,Preble
2124,state_county,OH,2124,Putnam,Putnam,Putnam
2125,state_county,OH,2125,Richland,Richland,Richland
2126,state_county,OH,2126,Ross,Ross,Ross
2127,state_county,OH,2127,Sandusky,Sandusky,Sandusky
2129,state_county,OH,2129,Seneca,Seneca,Seneca
2130,state_county,OH,2130,Shelby,Shelby,Shelby
2131,state_county,OH,2131,Summit,Summit,Summit
2132,state_county,OH,2132,Trumbull,Trumbull,Trumbull
2134,state_county,OH,2134,Tuscarawas,Tuscarawas,Tuscarawas
2136,state_county,OH,2136,Van Wert,Van Wert,Van Wert
2137,state_county,OH,2137,Vinton,Vinton,Vinton
2009,state_county,ND,2009,Bowman,Bowman,Bowman
2010,state_county,ND,2010,Burke,Burke,Burke
2011,state_county,ND,2011,Burleigh,Burleigh,Burleigh
2012,state_county,ND,2012,Cass,Cass,Cass
2013,state_county,ND,2013,Cavalier,Cavalier,Cavalier
2014,state_county,ND,2014,Dickey,Dickey,Dickey
2015,state_county,ND,2015,Divide,Divide,Divide
2016,state_county,ND,2016,Dunn,Dunn,Dunn
2017,state_county,ND,2017,Eddy,Eddy,Eddy
2018,state_county,ND,2018,Emmons,Emmons,Emmons
2019,state_county,ND,2019,Foster,Foster,Foster
2020,state_county,ND,2020,Golden Valley,Golden Valley,Golden Valley
2021,state_county,ND,2021,Grand Forks,Grand Forks,Grand Forks
2022,state_county,ND,2022,Grant,Grant,Grant
2023,state_county,ND,2023,Griggs,Griggs,Griggs
2024,state_county,ND,2024,Hettinger,Hettinger,Hettinger
2025,state_county,ND,2025,Kidder,Kidder,Kidder
2026,state_county,ND,2026,La Moure,La Moure,La Moure
2027,state_county,ND,2027,Logan,Logan,Logan
2028,state_county,ND,2028,McHenry,McHenry,McHenry
2029,state_county,ND,2029,McIntosh,McIntosh,McIntosh
2030,state_county,ND,2030,McKenzie,McKenzie,McKenzie
2031,state_county,ND,2031,McLean,McLean,McLean
2032,state_county,ND,2032,Mercer,Mercer,Mercer
2033,state_county,ND,2033,Morton,Morton,Morton
2034,state_county,ND,2034,Mountrail,Mountrail,Mountrail
2035,state_county,ND,2035,Nelson,Nelson,Nelson
2036,state_county,ND,2036,Oliver,Oliver,Oliver
2037,state_county,ND,2037,Pembina,Pembina,Pembina
2038,state_county,ND,2038,Pierce,Pierce,Pierce
2039,state_county,ND,2039,Ramsey,Ramsey,Ramsey
2040,state_county,ND,2040,Ransom,Ransom,Ransom
2041,state_county,ND,2041,Renville,Renville,Renville
2042,state_county,ND,2042,Richland,Richland,Richland
2043,state_county,ND,2043,Rolette,Rolette,Rolette
2044,state_county,ND,2044,Sheridan,Sheridan,Sheridan
2045,state_county,ND,2045,Sioux,Sioux,Sioux
2046,state_county,ND,2046,Slope,Slope,Slope
2047,state_county,ND,2047,Steele,Steele,Steele
2049,state_county,ND,2049,Stutsman,Stutsman,Stutsman
2050,state_county,ND,2050,Towner,Towner,Towner
2051,state_county,ND,2051,Traill,Traill,Traill
2053,state_county,ND,2053,Walsh,Walsh,Walsh
2054,state_county,ND,2054,Ward,Ward,Ward
2055,state_county,ND,2055,Williams,Williams,Williams
2056,state_county,OH,2056,Adams,Adams,Adams
2057,state_county,OH,2057,Allen,Allen,Allen
2058,state_county,OH,2058,Ashland,Ashland,Ashland
2059,state_county,OH,2059,Ashtabula,Ashtabula,Ashtabula
2060,state_county,OH,2060,Athens,Athens,Athens
2061,state_county,OH,2061,Auglaize,Auglaize,Auglaize
2062,state_county,OH,2062,Belmont,Belmont,Belmont
2063,state_county,OH,2063,Brown,Brown,Brown
2064,state_county,OH,2064,Butler,Butler,Butler
2065,state_county,OH,2065,Carroll,Carroll,Carroll
2066,state_county,OH,2066,Champaign,Champaign,Champaign
2067,state_county,OH,2067,Clark,Clark,Clark
2068,state_county,OH,2068,Clermont,Clermont,Clermont
2069,state_county,OH,2069,Clinton,Clinton,Clinton
2070,state_county,OH,2070,Columbiana,Columbiana,Columbiana
2071,state_county,OH,2071,Coshocton,Coshocton,Coshocton
1949,state_county,NC,1949,Harnett,Harnett,Harnett
1950,state_county,NC,1950,Haywood,Haywood,Haywood
1951,state_county,NC,1951,Henderson,Henderson,Henderson
1952,state_county,NC,1952,Hertford,Hertford,Hertford
1953,state_county,NC,1953,Hoke,Hoke,Hoke
1954,state_county,NC,1954,Hyde,Hyde,Hyde
1955,state_county,NC,1955,Iredell,Iredell,Iredell
1956,state_county,NC,1956,Jackson,Jackson,Jackson
1957,state_county,NC,1957,Johnston,Johnston,Johnston
1958,state_county,NC,1958,Jones,Jones,Jones
1959,state_county,NC,1959,Lee,Lee,Lee
1960,state_county,NC,1960,Lenoir,Lenoir,Lenoir
1961,state_county,NC,1961,Lincoln,Lincoln,Lincoln
1962,state_county,NC,1962,Macon,Macon,Macon
1963,state_county,NC,1963,Madison,Madison,Madison
1964,state_county,NC,1964,Martin,Martin,Martin
1965,state_county,NC,1965,McDowell,McDowell,McDowell
1966,state_county,NC,1966,Mecklenburg,Mecklenburg,Mecklenburg
1967,state_county,NC,1967,Mitchell,Mitchell,Mitchell
1968,state_county,NC,1968,Montgomery,Montgomery,Montgomery
1969,state_county,NC,1969,Moore,Moore,Moore
1970,state_county,NC,1970,Nash,Nash,Nash
1971,state_county,NC,1971,New Hanover,New Hanover,New Hanover
1972,state_county,NC,1972,Northampton,Northampton,Northampton
1973,state_county,NC,1973,Onslow,Onslow,Onslow
1974,state_county,NC,1974,Orange,Orange,Orange
1975,state_county,NC,1975,Pamlico,Pamlico,Pamlico
1976,state_county,NC,1976,Pasquotank,Pasquotank,Pasquotank
1977,state_county,NC,1977,Pender,Pender,Pender
1978,state_county,NC,1978,Perquimans,Perquimans,Perquimans
1979,state_county,NC,1979,Person,Person,Person
1980,state_county,NC,1980,Pitt,Pitt,Pitt
1981,state_county,NC,1981,Polk,Polk,Polk
1982,state_county,NC,1982,Randolph,Randolph,Randolph
1983,state_county,NC,1983,Richmond,Richmond,Richmond
1984,state_county,NC,1984,Robeson,Robeson,Robeson
1985,state_county,NC,1985,Rockingham,Rockingham,Rockingham
1986,state_county,NC,1986,Rowan,Rowan,Rowan
1987,state_county,NC,1987,Rutherford,Rutherford,Rutherford
1988,state_county,NC,1988,Sampson,Sampson,Sampson
1989,state_county,NC,1989,Stokes,Stokes,Stokes
1991,state_county,NC,1991,Surry,Surry,Surry
1992,state_county,NC,1992,Swain,Swain,Swain
1993,state_county,NC,1993,Transylvania,Transylvania,Transylvania
1995,state_county,NC,1995,Vance,Vance,Vance
1996,state_county,NC,1996,Wake,Wake,Wake
1997,state_county,NC,1997,Warren,Warren,Warren
1998,state_county,NC,1998,Washington,Washington,Washington
2000,state_county,NC,2000,Wilkes,Wilkes,Wilkes
2001,state_county,NC,2001,Wilson,Wilson,Wilson
2002,state_county,NC,2002,Yadkin,Yadkin,Yadkin
2003,state_county,NC,2003,Yancey,Yancey,Yancey
2004,state_county,ND,2004,Adams,Adams,Adams
2005,state_county,ND,2005,Barnes,Barnes,Barnes
2006,state_county,ND,2006,Benson,Benson,Benson
2007,state_county,ND,2007,Billings,Billings,Billings
2008,state_county,ND,2008,Bottineau,Bottineau,Bottineau
1888,state_county,NY,1888,Oswego,Oswego,Oswego
1889,state_county,NY,1889,Otsego,Otsego,Otsego
1890,state_county,NY,1890,Putnam,Putnam,Putnam
1891,state_county,NY,1891,Queens,Queens,Queens
1892,state_county,NY,1892,Rensselaer,Rensselaer,Rensselaer
1893,state_county,NY,1893,Richmond,Richmond,Richmond
1894,state_county,NY,1894,Rockland,Rockland,Rockland
1895,state_county,NY,1895,Seneca,Seneca,Seneca
1896,state_county,NY,1896,Steuben,Steuben,Steuben
1898,state_county,NY,1898,Suffolk,Suffolk,Suffolk
1899,state_county,NY,1899,Sullivan,Sullivan,Sullivan
1900,state_county,NY,1900,Tioga,Tioga,Tioga
1901,state_county,NY,1901,Tompkins,Tompkins,Tompkins
1902,state_county,NY,1902,Warren,Warren,Warren
1903,state_county,NY,1903,Washington,Washington,Washington
1905,state_county,NY,1905,Wyoming,Wyoming,Wyoming
1906,state_county,NY,1906,Yates,Yates,Yates
1524,state_county,MO,1524,Cedar,Cedar,Cedar
1907,state_county,NC,1907,Alamance,Alamance,Alamance
1908,state_county,NC,1908,Alexander,Alexander,Alexander
1909,state_county,NC,1909,Alleghany,Alleghany,Alleghany
1910,state_county,NC,1910,Anson,Anson,Anson
1911,state_county,NC,1911,Ashe,Ashe,Ashe
1912,state_county,NC,1912,Avery,Avery,Avery
1913,state_county,NC,1913,Beaufort,Beaufort,Beaufort
1914,state_county,NC,1914,Bertie,Bertie,Bertie
1915,state_county,NC,1915,Bladen,Bladen,Bladen
1916,state_county,NC,1916,Brunswick,Brunswick,Brunswick
1917,state_county,NC,1917,Buncombe,Buncombe,Buncombe
1918,state_county,NC,1918,Burke,Burke,Burke
1919,state_county,NC,1919,Cabarrus,Cabarrus,Cabarrus
1920,state_county,NC,1920,Caldwell,Caldwell,Caldwell
1921,state_county,NC,1921,Camden,Camden,Camden
1922,state_county,NC,1922,Carteret,Carteret,Carteret
1923,state_county,NC,1923,Caswell,Caswell,Caswell
1924,state_county,NC,1924,Catawba,Catawba,Catawba
1925,state_county,NC,1925,Chatham,Chatham,Chatham
1926,state_county,NC,1926,Cherokee,Cherokee,Cherokee
1927,state_county,NC,1927,Chowan,Chowan,Chowan
1928,state_county,NC,1928,Clay,Clay,Clay
1929,state_county,NC,1929,Cleveland,Cleveland,Cleveland
1930,state_county,NC,1930,Columbus,Columbus,Columbus
1931,state_county,NC,1931,Craven,Craven,Craven
1932,state_county,NC,1932,Cumberland,Cumberland,Cumberland
1933,state_county,NC,1933,Currituck,Currituck,Currituck
1934,state_county,NC,1934,Dare,Dare,Dare
1935,state_county,NC,1935,Davidson,Davidson,Davidson
1936,state_county,NC,1936,Davie,Davie,Davie
1937,state_county,NC,1937,Duplin,Duplin,Duplin
1938,state_county,NC,1938,Durham,Durham,Durham
1939,state_county,NC,1939,Edgecombe,Edgecombe,Edgecombe
1940,state_county,NC,1940,Forsyth,Forsyth,Forsyth
1941,state_county,NC,1941,Franklin,Franklin,Franklin
1942,state_county,NC,1942,Gaston,Gaston,Gaston
1943,state_county,NC,1943,Gates,Gates,Gates
1944,state_county,NC,1944,Graham,Graham,Graham
1945,state_county,NC,1945,Granville,Granville,Granville
1946,state_county,NC,1946,Greene,Greene,Greene
1947,state_county,NC,1947,Guilford,Guilford,Guilford
1948,state_county,NC,1948,Halifax,Halifax,Halifax
1825,state_county,NM,1825,Harding,Harding,Harding
1826,state_county,NM,1826,Hidalgo,Hidalgo,Hidalgo
1828,state_county,NM,1828,Lincoln,Lincoln,Lincoln
1829,state_county,NM,1829,Los Alamos,Los Alamos,Los Alamos
1830,state_county,NM,1830,Luna,Luna,Luna
1831,state_county,NM,1831,McKinley,McKinley,McKinley
1832,state_county,NM,1832,Mora,Mora,Mora
1833,state_county,NM,1833,Otero,Otero,Otero
1834,state_county,NM,1834,Quay,Quay,Quay
1835,state_county,NM,1835,Rio Arriba,Rio Arriba,Rio Arriba
1836,state_county,NM,1836,Roosevelt,Roosevelt,Roosevelt
1837,state_county,NM,1837,Sandoval,Sandoval,Sandoval
